model,dataset,method,node_sample_ratio,readout,val_f1_macro,summary.best_val/f1_macro_std,summary.best_val/f1_weighted,summary.best_val/f1_weighted_std,summary.best_val/accuracy,summary.best_val/accuracy_std,summary.best_val/auroc,summary.best_val/auroc_std,summary.best_test/f1_macro,summary.best_test/f1_macro_std,summary.best_test/f1_weighted,summary.best_test/f1_weighted_std,summary.best_test/accuracy,summary.best_test/accuracy_std,summary.best_test/auroc,summary.best_test/auroc_std
gin,addneuromed,correlation,0.8,NoReadOut,0.469649722178777,0.0283563906405221,0.4732913970947265,0.0283992713813211,0.481220652659734,0.0226376613898212,0.6207595467567444,0.0153015684021583,0.3889147241910298,0.0434710856393239,0.3886183599630992,0.0459467198841312,0.3981481492519378,0.0424312604090766,0.6098079284032186,0.0208358881607935
gin,addneuromed,correlation,0.8,OmicsReadOut,0.500060627857844,0.0588256472881641,0.515229860941569,0.0582205248694983,0.5375586748123169,0.047935620672721,0.6730281313260397,0.0095730977826929,0.4699657460053761,0.0284048473068246,0.4826930165290832,0.0310886806321681,0.4907407363255818,0.0320750302495381,0.6587448120117188,0.0316198133424484
gin,addneuromed,correlation,1.0,NoReadOut,0.5078796744346619,0.0025516173343553,0.5106053948402405,0.0030824137563503,0.5093896587689718,0.0040658673229666,0.6289211312929789,0.0091077294251057,0.4680969814459483,0.0268864054382908,0.4745024939378102,0.0274295846401104,0.4722222189108531,0.0277777761220945,0.6414494713147482,0.0102993146209763
gin,addneuromed,correlation,1.0,OmicsReadOut,0.4917469322681427,0.0632213264659533,0.5067770679791769,0.0589053403462068,0.5305164257685343,0.0226376675705368,0.6683227022488912,0.0220223449698803,0.4607546130816142,0.0533952232540031,0.4743487536907196,0.0495325417376871,0.4814814825852712,0.0424312636607776,0.657956083615621,0.0709032489695434
gin,addneuromed,distance_correlation,0.3,NoReadOut,0.5303623676300049,0.0112275538367827,0.537045975526174,0.0130489628915934,0.5375586748123169,0.0146596263015272,0.669605016708374,0.0096129062000086,0.5127875010172526,0.0360310905988598,0.5131540894508362,0.0329575291300075,0.5231481591860453,0.0320750302495382,0.6782579024632772,0.029283366990702
gin,addneuromed,distance_correlation,0.3,OmicsReadOut,0.5417491594950358,0.0168204075702302,0.5498234430948893,0.0181065722931905,0.5469483534495035,0.0226376892030381,0.7013059854507446,0.0297763406558756,0.4443921446800232,0.0407804110129412,0.4472962915897369,0.0467860811424258,0.4490740696589152,0.040093753399165,0.6877457499504089,0.0058304399821357
gin,addneuromed,distance_correlation,0.5,NoReadOut,0.554191509882609,0.017511363567118,0.5637363990147909,0.0201397671549591,0.5633802811304728,0.021126776933677,0.7186323006947836,0.0132144404753533,0.4733697175979614,0.0330821128747356,0.4788696765899658,0.0269761981960203,0.4814814825852712,0.0289120296262176,0.6638089219729105,0.0221051158675317
gin,addneuromed,distance_correlation,0.5,OmicsReadOut,0.5130243897438049,0.0278871785067927,0.5256590247154236,0.0256537714153742,0.5375586748123169,0.0146596263015272,0.6989790399869283,0.016871716580747,0.5084892312685648,0.0723486748473032,0.5177203317483267,0.0713870231796582,0.5231481492519379,0.076494027663067,0.6898033817609152,0.0420591160216231
gin,addneuromed,distance_correlation,0.8,NoReadOut,0.5881352225939432,0.0072697712497125,0.5963360667228699,0.0105437572577429,0.5962441364924113,0.0107572152697605,0.7517371773719788,0.0113863667063417,0.5064595937728882,0.028254868153971,0.5179389119148254,0.0284633458964084,0.5185185273488363,0.0289120415566921,0.6700273950894674,0.0333465352678019
gin,addneuromed,distance_correlation,0.8,OmicsReadOut,0.5383015473683676,0.0269683783200957,0.5539307594299316,0.0258053052739423,0.5727699398994446,0.0177226139881347,0.7299555937449137,0.0066849502733136,0.4954571425914764,0.0412438466543625,0.509556512037913,0.0381234889109964,0.5138888955116272,0.0367465635091267,0.694307267665863,0.0123204822660953
gin,addneuromed,distance_correlation,1.0,NoReadOut,0.5530440310637156,0.0506631530994423,0.5640809337298075,0.0502142818027609,0.565727710723877,0.0494631703701568,0.7268721262613932,0.0294251934552841,0.5059941411018372,0.0169966018261545,0.5114689866701762,0.0080611895752606,0.5138888955116272,0.0138888955116271,0.6879515051841736,0.0163141199499524
gin,addneuromed,distance_correlation,1.0,OmicsReadOut,0.5299137433369955,0.0270111567791401,0.5437987446784973,0.0280797918424907,0.5563380122184753,0.0306964678703802,0.715342382589976,0.0134089519257168,0.5047637621561686,0.030526891680524,0.5149491628011068,0.0265633294528577,0.5185185273488363,0.021215638333788,0.6883859237035116,0.0149641200785474
gin,addneuromed,random,0.3,NoReadOut,0.4286225239435832,0.0203972977838022,0.4382276435693104,0.017772315173053,0.441314548254013,0.0162633832599725,0.5731997688611349,0.0010931732938128,0.3312109013398488,0.0065285054180798,0.3483665684858958,0.0071979848284781,0.3564814726511637,0.0080187575623845,0.4571102062861125,0.0275601278061991
gin,addneuromed,random,0.3,OmicsReadOut,0.509933610757192,0.0344038047858026,0.5157387952009836,0.0425393700234181,0.518779327472051,0.040658449546742,0.6830610235532125,0.0248508827774496,0.4599425395329793,0.0147681359639488,0.4570313096046448,0.0117298471896033,0.4629629552364349,0.0160374979183902,0.7003886699676514,0.031923948412191
gin,addneuromed,random,0.5,NoReadOut,0.4215952356656392,0.0130453637683868,0.4322822690010071,0.0125575199789657,0.441314548254013,0.004065832910209,0.5706506967544556,0.0106442015298076,0.327559620141983,0.0248192754744648,0.3456611136595408,0.024631269446129,0.3564814825852712,0.0212156220752889,0.4708504676818847,0.0068953117232451
gin,addneuromed,random,0.5,OmicsReadOut,0.492636889219284,0.0262576266096437,0.5029288530349731,0.025756046566004,0.5117370883623759,0.022637689203038,0.6410662333170573,0.0406064534026786,0.4752172032992045,0.0591737525812087,0.4823828438917796,0.056596102222494,0.4814814925193786,0.0525824927009553,0.6598193844159445,0.0494667190965131
gin,addneuromed,random,0.8,NoReadOut,0.4268101354440053,0.003905134858568,0.4368005196253459,0.0051782498165765,0.4483568072319031,0.0162633832599726,0.5767252842585245,0.0165033988952926,0.2827240924040476,0.0438750886857476,0.3079635898272196,0.032053720015151,0.3333333333333333,0.0138888806104686,0.4675354162851969,0.0056384908782089
gin,addneuromed,random,0.8,OmicsReadOut,0.4651314914226532,0.0092031829797224,0.4735961655775706,0.01108822788819,0.4906103412310282,0.032526783726324,0.6628460089365641,0.0081442314085007,0.4505019187927246,0.0167885379120179,0.4553579191366831,0.0140188676565736,0.4537037014961242,0.0212156253269911,0.5969021717707316,0.0670461380327066
gin,addneuromed,random,1.0,NoReadOut,0.4325563708941142,0.0030806649190983,0.4433645009994507,0.0034003526389492,0.4460093776384989,0.0040658501165878,0.5829895933469137,0.0114806589729019,0.3578681548436482,0.0397407153196969,0.3617404500643412,0.0401267536715353,0.3657407462596893,0.0349529400512391,0.4762231508890788,0.0358233099812816
gin,addneuromed,random,1.0,OmicsReadOut,0.4997683266798655,0.0370561269368243,0.5077891151110331,0.0336156149615917,0.5187793374061584,0.0266615516927617,0.6669729749361674,0.0052984523223954,0.4338965713977813,0.0371581502872072,0.4489273031552632,0.0162944014252282,0.4768518507480621,0.0212156253269911,0.6597851117451986,0.0126597273918226
gin,addneuromed,variance,0.3,NoReadOut,0.47196560104688,0.0409154262250168,0.4917583465576172,0.0386590096672358,0.5023474196592966,0.0412638439791534,0.6194606224695841,0.0235642529023159,0.3717856506506602,0.0861734213384623,0.3859461843967438,0.0920810994225898,0.3935185174147288,0.0813814560594398,0.5673982302347819,0.0487871830793473
gin,addneuromed,variance,0.3,OmicsReadOut,0.5083296497662863,0.0644131033492684,0.5295635362466177,0.0498091937636204,0.5633803009986877,0.0,0.6943680842717489,0.0121770055117649,0.4169665078322093,0.0875057951320886,0.43431289990743,0.062716454999783,0.4537037014961242,0.0400937706055438,0.6211477120717367,0.0570529479321036
gin,addneuromed,variance,0.5,NoReadOut,0.5041300058364868,0.026323060995171,0.5226451853911082,0.0221392032256381,0.5422535339991251,0.0253912093085254,0.6373730500539144,0.0094557014492094,0.4701792895793915,0.0585111703807378,0.4897643228371938,0.0539701363673677,0.4907407462596893,0.0487761838964629,0.661065399646759,0.0232177462898105
gin,addneuromed,variance,0.5,OmicsReadOut,0.5301280617713928,0.047465883304944,0.5389224688212076,0.0551186785380736,0.5422535141309103,0.0601690417373143,0.6858530044555664,0.0475245091345849,0.4837808609008789,0.0580132302845721,0.4875226815541585,0.0590173265837698,0.4861111144224803,0.0555555671453482,0.670827587445577,0.0517032356064059
gin,addneuromed,variance,0.8,NoReadOut,0.5060107906659445,0.0097249026200986,0.5273759961128235,0.0068293377521869,0.5446009238560995,0.0107572152697605,0.6584526697794596,0.0063050290094266,0.5024950206279755,0.0473846205689909,0.5303348700205485,0.0368506467163898,0.5370370348294576,0.0289120081513572,0.6775948405265808,0.0310906416865853
gin,addneuromed,variance,0.8,OmicsReadOut,0.515717069307963,0.0060522345898917,0.5293105443318685,0.0087758557581607,0.5352112452189127,0.0121975331433847,0.6769247253735861,0.0121073471010193,0.4663990139961242,0.0488212082635759,0.4767822126547495,0.0546820713586993,0.4861111144224803,0.0555555671453482,0.6692386666933695,0.0323248791694609
gin,addneuromed,variance,1.0,NoReadOut,0.496488352616628,0.0268364526716269,0.5163024961948395,0.0255473032484811,0.5305164257685343,0.0247315837707338,0.671284000078837,0.02371281894214,0.4893561800320943,0.0426750215903362,0.5081368982791901,0.037362328246114,0.5092592636744181,0.0400937878119227,0.6652949055035909,0.0306610873386908
gin,addneuromed,variance,1.0,OmicsReadOut,0.5316849946975708,0.0163540534421102,0.5437874595324198,0.0168335013433809,0.5492957830429077,0.01408451795578,0.6878349979718527,0.0222686977511986,0.4513083398342132,0.0344860167109314,0.4640000065167745,0.0232710495252894,0.4629629552364349,0.0289120248540243,0.6394718885421753,0.0484787369828494
mlp,addneuromed,correlation,0.3,NoReadOut,0.5550574064254761,0.0366513404359883,0.569030781586965,0.0357882260289046,0.5751173694928488,0.0325268009327028,0.7099804878234863,0.0184086769135759,0.5022196670373281,0.0357014931161741,0.5239889820416769,0.0346993838023876,0.5324074029922485,0.0320749958367804,0.7135916352272034,0.0236018731890301
mlp,addneuromed,correlation,0.5,NoReadOut,0.5385265747706095,0.0046783482935073,0.54925537109375,0.0006523265975808,0.5446009238560995,0.0040658673229666,0.6948648691177368,0.0117634615393175,0.5159400304158529,0.0386698787127185,0.5227386951446533,0.0459890270265883,0.5185185074806213,0.0446465185960931,0.7499314546585083,0.0034763035152312
mlp,addneuromed,correlation,0.8,NoReadOut,0.5310073693593343,0.0116796967236663,0.5464245279630026,0.011441765079358,0.5516431927680969,0.0146596263015272,0.6869062980016073,0.0038300583319894,0.4956610004107157,0.0275613103506694,0.509099135796229,0.0186641766232944,0.5046296318372091,0.016037515124769,0.7397805253664652,0.0115648080327362
mlp,addneuromed,correlation,1.0,NoReadOut,0.5141704678535461,0.0157052262375044,0.5297272205352783,0.0132372304209381,0.5352112849553426,0.0121975331433847,0.6869073510169983,0.0051715216194664,0.5329116980234782,0.0368998248139891,0.545074333747228,0.0462513119031675,0.5370370348294576,0.0446465309575283,0.715134878953298,0.0044079290416524
mlp,addneuromed,distance_correlation,0.3,NoReadOut,0.55781622727712,0.0129237768010826,0.5698559880256653,0.0128311863614405,0.5704225301742554,0.01408451795578,0.7207722266515096,0.0117174785951249,0.5138204594453176,0.035844114943095,0.5235046545664469,0.0320075233364522,0.5231481591860453,0.0289120415566921,0.7024576862653097,0.0333630146827038
mlp,addneuromed,distance_correlation,0.5,NoReadOut,0.5346430937449137,0.0132180725043284,0.5462761123975118,0.0091361588994564,0.5446009437243143,0.0081317002331757,0.6975624759991964,0.0083185450069495,0.5418633222579956,0.0131649968483755,0.5462938149770101,0.0177526599278334,0.5462963183720907,0.0160375151247691,0.7752857804298401,0.0040252341472198
mlp,addneuromed,distance_correlation,0.8,NoReadOut,0.5543814102808634,0.0214567775663477,0.5678037405014038,0.0180524088303137,0.5704225103060404,0.0121975331433847,0.7058415412902832,0.0077110906137769,0.5167329708735148,0.0132815540908301,0.5228506724039713,0.0194963732313472,0.5185185273488363,0.016037515124769,0.7549611131350199,0.0137927154752334
mlp,addneuromed,distance_correlation,1.0,NoReadOut,0.5377182563145956,0.0080634195902438,0.5482033292452494,0.0078288972100788,0.5469483534495035,0.0040658673229666,0.6967737476030985,0.0044279163887144,0.5285966595013937,0.013665154571852,0.5305188099543253,0.0140219451154452,0.5277777910232544,0.0138888955116271,0.7648833990097046,0.0102277847943877
mlp,addneuromed,random,0.3,NoReadOut,0.5619926055272421,0.0074177049675479,0.5762504935264587,0.0086112961411765,0.5798121889432272,0.0040658673229666,0.7379044691721598,0.0113994938599826,0.5027633110682169,0.0621417823276501,0.5057192146778107,0.0482758336213964,0.5092592736085256,0.0578240664107163,0.7193644245465597,0.0290340212002442
mlp,addneuromed,random,0.5,NoReadOut,0.5695103208223978,0.0045627895285744,0.5793312788009644,0.0061747302350222,0.5798121889432272,0.0107572152697605,0.7351115345954895,0.0085682452173457,0.5160304307937622,0.0239700523996272,0.521403431892395,0.0179009535952096,0.5231481591860453,0.021215638333788,0.7207704583803812,0.0164105343875652
mlp,addneuromed,random,0.8,NoReadOut,0.56160436073939,0.0223908171363734,0.5714950164159139,0.0216441510653857,0.5751173496246338,0.0177226139881347,0.7235372066497803,0.0125451901847567,0.4929519097010295,0.0329251850065946,0.4949784278869629,0.0328190597623681,0.5,0.0277777910232543,0.6916323900222778,0.0082683534502135
mlp,addneuromed,random,1.0,NoReadOut,0.5733490387598673,0.0039782978501214,0.5784260034561157,0.0065354477548094,0.577464779218038,0.007042258977911,0.7245547970136007,0.0126777724985693,0.4916878938674927,0.0447782705298577,0.497779627641042,0.0460250801842066,0.4953703780968984,0.0446465355930557,0.6973936557769775,0.0307028593355083
mlp,addneuromed,variance,0.3,NoReadOut,0.605143407980601,0.0153948482687441,0.613817036151886,0.0150207328718374,0.6126760641733805,0.0186320546593943,0.7614760398864746,0.0108467222496788,0.5858102043469747,0.0187322978501408,0.5901468594868978,0.0117558060097465,0.5879629453023275,0.016037515124769,0.7842020988464355,0.0238998539029072
mlp,addneuromed,variance,0.5,NoReadOut,0.6002953847249349,0.012873940137878,0.6103756229082743,0.0108290573683387,0.6150234738985697,0.0107572087663782,0.7697756091753641,0.0075956803635178,0.5230457186698914,0.049795688291728,0.5253476798534393,0.0514199654259992,0.5277777711550394,0.050077100129708,0.7631916006406149,0.0248191068051803
mlp,addneuromed,variance,0.8,NoReadOut,0.5965845584869385,0.01491842667701,0.6120386521021525,0.0151892715883516,0.6197183132171631,0.01408451795578,0.7405387361844381,0.0014612858920052,0.523001492023468,0.0310465627432949,0.5397599339485168,0.0234896876888385,0.5370370546976725,0.021215638333788,0.7421353459358215,0.0160403404321765
mlp,addneuromed,variance,1.0,NoReadOut,0.5948426922162374,0.0082682046751087,0.6048765182495117,0.0069672296202754,0.605633815129598,0.007042258977911,0.7468706369400024,0.0039381940963786,0.5034369230270386,0.023701772880553,0.5139997998873392,0.0261386286337355,0.5046296318372091,0.0289120415566921,0.7460447947184244,0.0157861457849176
sage,addneuromed,correlation,0.3,NoReadOut,0.4505703747272491,0.0120768809683284,0.4545493225256602,0.0145947609156754,0.4577464759349823,0.01408451795578,0.5984636147816976,0.0070778187965298,0.3597259720166524,0.0505473950306454,0.3699338734149933,0.0557938322122259,0.379629631837209,0.0424312474022767,0.553132156531016,0.0305998145210539
sage,addneuromed,correlation,0.3,OmicsReadOut,0.5379249453544617,0.0321526469099227,0.5533957680066427,0.0354461333869987,0.565727690855662,0.0564845652891808,0.7018635471661886,0.0498228573121642,0.4855885704358418,0.0208747176731806,0.4970859984556834,0.0095905693942739,0.5092592636744181,0.0080187575623845,0.7074531316757202,0.0310941779806252
sage,addneuromed,correlation,0.5,NoReadOut,0.4456266363461812,0.0247707816939727,0.4500059485435486,0.0232348705406475,0.4530516465504964,0.0215144402946098,0.580143133799235,0.0141162624310537,0.3500863015651703,0.0527351345664659,0.3517685631910959,0.0550214114873109,0.3611111144224803,0.0416666716337212,0.5530406634012858,0.0195575790958071
sage,addneuromed,correlation,0.5,OmicsReadOut,0.5338934659957886,0.0242003470714452,0.5449866453806559,0.0190066812004521,0.5633802811304728,0.0186320546593943,0.7087819973627726,0.0028629673993267,0.5705045660336813,0.0604046973251742,0.5779216289520264,0.0522400654335807,0.5787037014961243,0.0487761669241965,0.7326246102650961,0.0231324644599569
sage,addneuromed,correlation,0.8,NoReadOut,0.4536158243815104,0.0138458063194703,0.4684974451859792,0.0124462787547468,0.4812206625938415,0.0107572120180561,0.6008741656939188,0.0048640258472104,0.4171307782332102,0.0525734200816837,0.4341611166795094,0.0496158763738258,0.4444444477558136,0.0416666567325592,0.6169867515563965,0.0173323907809474
sage,addneuromed,correlation,0.8,OmicsReadOut,0.5447261730829874,0.0064709348279016,0.5602484941482544,0.0085745354071472,0.565727690855662,0.0107572087663783,0.708312968413035,0.0143692158892605,0.4823056062062581,0.0536433730748269,0.4798426230748494,0.0538618461192824,0.4814814825852712,0.0578240664107163,0.6508687734603882,0.0325887216658307
sage,addneuromed,correlation,1.0,NoReadOut,0.4959640701611836,0.0202319995461694,0.498029222091039,0.0200953281524095,0.4976525803407033,0.02151442728781,0.6416873335838318,0.0124368278607466,0.4484692613283793,0.029323899080609,0.4635046223799388,0.0225554741434169,0.4629629651705424,0.0212156220752889,0.6347965200742086,0.0233027157494507
sage,addneuromed,correlation,1.0,OmicsReadOut,0.545908788839976,0.0191097852828847,0.5592955549558004,0.0202132895584399,0.5704225301742554,0.0186320433951809,0.7157065868377686,0.0057203518665205,0.4799382885297139,0.0235662148827286,0.4836665292580922,0.0251163445532015,0.4861111044883728,0.0240562726871536,0.6851851542790731,0.0254593872275724
sage,addneuromed,distance_correlation,0.3,NoReadOut,0.5362839102745056,0.0183677910743775,0.5444460511207581,0.0190084380108446,0.5492957631746928,0.0186320546593943,0.6896539529164633,0.0137865752310566,0.4608339468638102,0.0401567574950016,0.4680733184019724,0.0413039162650616,0.4722222189108531,0.0367465466127983,0.6478280623753866,0.0209243770770825
sage,addneuromed,distance_correlation,0.3,OmicsReadOut,0.5430906017621359,0.0169785537108024,0.5484374562899271,0.0164538015946705,0.5469483534495035,0.0203292333765604,0.718912680943807,0.0149935247341004,0.4239078064759572,0.0494062248496474,0.4249265591303507,0.0501520423530718,0.4259259204069773,0.04877616833855,0.6498856743176779,0.0334638707028559
sage,addneuromed,distance_correlation,0.5,NoReadOut,0.5561240116755167,0.0158849510029072,0.5633167823155721,0.0172891834573949,0.565727690855662,0.0146596024405659,0.7269081672032675,0.0160381785523147,0.4970478018124898,0.0033871837638911,0.5045313636461893,0.0070967182495156,0.5092592636744181,0.0080187575623845,0.6787380377451578,0.0206194385563073
sage,addneuromed,distance_correlation,0.5,OmicsReadOut,0.5569786429405212,0.013420004294008,0.5633467634518942,0.0193801525051752,0.565727690855662,0.0293192621474175,0.7108689149220785,0.028512608512393,0.4942399859428406,0.0958184401517982,0.4975000123182932,0.0963706662785737,0.4953703681627909,0.0975523366771001,0.6705075105031332,0.0721759330774591
sage,addneuromed,distance_correlation,0.8,NoReadOut,0.5435270071029663,0.0164637990006397,0.5493340889612833,0.0159846680954588,0.551643172899882,0.0162634004663514,0.7220773100852966,0.0035410129875689,0.5163604617118835,0.0301717811617253,0.5298920075098673,0.0248782125964424,0.5277777910232544,0.0240562726871536,0.6705990036328634,0.022853274382962
sage,addneuromed,distance_correlation,0.8,OmicsReadOut,0.5690318544705709,0.0223803062916799,0.5685855150222778,0.027712068237849,0.5727699398994446,0.0215144240361122,0.7277370095252991,0.0196205328356343,0.4851363897323608,0.0461793261882263,0.4851014415423075,0.0504181065651033,0.4907407462596893,0.0424312604090766,0.664814829826355,0.0236564314262751
sage,addneuromed,distance_correlation,1.0,NoReadOut,0.5103524029254913,0.0351419454760974,0.52142862478892,0.0299479517826648,0.5281689961751302,0.0253912093085254,0.6996089617411295,0.0145282633233731,0.5019998351732889,0.0543136780064886,0.5098565220832825,0.0544798912203181,0.5092592736085256,0.0578240664107163,0.7047324776649475,0.0210220347972174
sage,addneuromed,distance_correlation,1.0,OmicsReadOut,0.5527392625808716,0.008875180739921,0.5595901211102804,0.0103819039367881,0.5633802811304728,0.0140844881534681,0.7172640363375345,0.0127920936823297,0.5010060469309489,0.0202273320827776,0.5050014952818552,0.0232842314464716,0.5046296318372091,0.021215638333788,0.6901691953341166,0.0151784016249696
sage,addneuromed,random,0.3,NoReadOut,0.4229128758112589,0.0124858075470972,0.4355183641115824,0.0119563298739254,0.4342722992102305,0.0107572152697604,0.554255465666453,0.0011520825758002,0.3640041649341583,0.0071055598107534,0.36835977435112,0.0089969973844597,0.3657407363255818,0.0080187575623845,0.5673296650250753,0.0111546776071085
sage,addneuromed,random,0.3,OmicsReadOut,0.5280093948046366,0.0164937773580198,0.5458471576372782,0.0144190195652765,0.5610328515370687,0.0177226179355685,0.7082582712173462,0.0218929035611604,0.5424984494845072,0.0370113496154261,0.5534655253092448,0.0344765658044947,0.5648148059844971,0.0349529222878772,0.7212620178858439,0.0265382579315639
sage,addneuromed,random,0.5,NoReadOut,0.4147277176380157,0.0064261349259186,0.4305140276749928,0.0066541626381467,0.4389671285947163,0.0081316830267968,0.5788968602816263,0.0051291088960372,0.4741217096646626,0.0202794879696031,0.4828695158163706,0.0212505050764615,0.4814814825852712,0.0212156220752889,0.6216735243797302,0.0041905404712577
sage,addneuromed,random,0.5,OmicsReadOut,0.5402605334917704,0.022994011012179,0.5548189679781595,0.0227443036175383,0.5633802612622579,0.0243950662867694,0.7183295289675394,0.018437912331974,0.4872100551923116,0.0512709918714861,0.5041075845559438,0.0523550206926063,0.5000000099341074,0.0555555671453482,0.6691586971282959,0.017801177460801
sage,addneuromed,random,0.8,NoReadOut,0.4494158824284871,0.0008112455883409,0.4604371090730031,0.0003813869769495,0.4577464759349823,0.0,0.5853898922602335,0.0025469950608871,0.4374707241853078,0.0123441831103489,0.4426156381766,0.0169064200504673,0.4398148159186045,0.0160375151247691,0.6265660723050436,0.004458364656354
sage,addneuromed,random,0.8,OmicsReadOut,0.513757069905599,0.0656825252827945,0.5187254349390665,0.0706350730403317,0.5211267570654551,0.0679130413410644,0.6735726992289225,0.0295370151525528,0.5058470169703165,0.0569041573601732,0.5072607000668844,0.0626122463844609,0.5092592537403107,0.0561312574626906,0.6833218932151794,0.0268106031433086
sage,addneuromed,random,1.0,NoReadOut,0.4434023598829905,0.0256998370222656,0.4495070477326711,0.021015624283117,0.4553990562756856,0.0040658501165878,0.581959068775177,0.0058101912470907,0.4036364157994588,0.0474914113242108,0.4025217195351918,0.0541542653420332,0.407407412926356,0.0446465355930557,0.536831259727478,0.0197278226436113
sage,addneuromed,random,1.0,OmicsReadOut,0.5511197249094645,0.0060346892745719,0.5614869395891825,0.0123375778466691,0.5633802811304728,0.021126776933677,0.6855951150258383,0.0186882145898159,0.557906448841095,0.0637338293571582,0.557036280632019,0.0668893811546305,0.560185174147288,0.0641500260863186,0.7187928756078085,0.0366405793246313
sage,addneuromed,variance,0.3,NoReadOut,0.4983312984307607,0.0150115876932625,0.512097438176473,0.0122381220138923,0.5164319078127543,0.0081317002331757,0.6594076355298361,0.010087341485428,0.3952068189779916,0.0292402961783582,0.410805324713389,0.0336196057377911,0.4120370348294576,0.0525824756452923,0.640717883904775,0.0112299820053041
sage,addneuromed,variance,0.3,OmicsReadOut,0.5796884099642435,0.0026776741596229,0.5958584149678549,0.0064649706626693,0.6079812049865723,0.0177226139881347,0.7366354465484619,0.0118842984777935,0.5271130899588267,0.0328784072145652,0.5433453520139059,0.0322350762067096,0.5416666666666666,0.0367465297164701,0.7247599363327026,0.0225730127437285
sage,addneuromed,variance,0.5,NoReadOut,0.4883420169353485,0.0033297193371295,0.5084768931070963,0.0031392864485696,0.5187793374061584,0.004065832910209,0.6184019446372986,0.0099046601755863,0.3945110440254211,0.0285086833304051,0.4127101997534434,0.0301971923246432,0.4212962985038757,0.0212156253269911,0.6033836404482523,0.0120775905792597
sage,addneuromed,variance,0.5,OmicsReadOut,0.5786845684051514,0.0078202805998768,0.593906303246816,0.0079025897371543,0.6032863855361938,0.004065832910209,0.7577208081881205,0.010642131479139,0.5013299584388733,0.0282641063458529,0.5127784113089243,0.034727296785771,0.5138888955116272,0.0240562726871536,0.7212163011233012,0.0278707657267866
sage,addneuromed,variance,0.8,NoReadOut,0.5039494335651398,0.021673467539357,0.5148649911085764,0.0195367757828033,0.5164319276809692,0.0177226139881347,0.6541697184244791,0.0172225200667684,0.451298991839091,0.0330133113766799,0.4678965508937835,0.0278130504660233,0.4722222288449605,0.0240562554807747,0.6207590301831564,0.0272751019815137
sage,addneuromed,variance,0.8,OmicsReadOut,0.5725493232409159,0.0260859966150173,0.5835596919059753,0.0257847314298035,0.5845070481300354,0.0322716653194714,0.7174407045046488,0.0135840851252272,0.5181899766127268,0.0275737730594922,0.5258260269959768,0.0238405592656792,0.5185185273488363,0.0289120415566921,0.7082990010579427,0.0165212446228291
sage,addneuromed,variance,1.0,NoReadOut,0.5026552279790243,0.0058110750198816,0.5215717752774557,0.0067031272876128,0.5305164257685343,0.0081317002331757,0.6442829569180807,0.0045929091490122,0.3773984710375468,0.0130129035079378,0.4043235282103221,0.0157259267398622,0.4120370348294576,0.0212156220752889,0.6076131661732992,0.0086910895227287
sage,addneuromed,variance,1.0,OmicsReadOut,0.5807614723841349,0.0035331878346908,0.5918717185656229,0.0025291216278687,0.5985915462176005,0.007042258977911,0.731685479482015,0.0152517322045858,0.4909050067265828,0.020288058302792,0.5006643037001292,0.0197991983190369,0.4907407363255818,0.021215638333788,0.6765432159105936,0.0274196736320435
sagn,addneuromed,correlation,0.3,NoReadOut,0.4683098991711934,0.0092485031873606,0.477497527996699,0.0094174847911062,0.4765258232752482,0.0107572152697605,0.62106321255366,0.003056729168662,0.5221312840779623,0.0444325573396497,0.520635575056076,0.0487353125199939,0.5231481393178304,0.0424312441505779,0.6775033871332804,0.0230545446086102
sagn,addneuromed,correlation,0.3,OmicsReadOut,0.5358899037043253,0.0188278857585161,0.5458878874778748,0.0171661341087888,0.5446009238560995,0.0203292333765604,0.6944128076235453,0.0335502582477423,0.4774971107641856,0.0741525376471429,0.4937022626399994,0.0633418428575549,0.4861111144224803,0.0694444626569753,0.700000007947286,0.02230123410306
sagn,addneuromed,correlation,0.5,NoReadOut,0.4641466836134593,0.0071584063058892,0.4759714206059773,0.0063440648378956,0.4765258332093556,0.0040658501165878,0.6298252940177917,0.0015217086438132,0.4865848223368327,0.0642620018418753,0.4836323956648509,0.0725270782888587,0.4907407462596893,0.0626284843329567,0.6930498480796814,0.035027172474823
sagn,addneuromed,correlation,0.5,OmicsReadOut,0.5309687455495199,0.0073843768884967,0.5448542435963949,0.0126101940403637,0.5492957631746928,0.0243950662867694,0.7009464899698893,0.0154317545865252,0.497680922349294,0.046060908286338,0.5129927198092142,0.0397040337711215,0.5138888955116272,0.0367465635091267,0.7068586746851603,0.0241493656941197
sagn,addneuromed,correlation,0.8,NoReadOut,0.5276286602020264,0.0185994063065872,0.5384844541549683,0.0182562187705501,0.5352112650871277,0.01408451795578,0.6758608023325602,0.0092818429304011,0.5038703282674154,0.0829553196833966,0.5023334721724192,0.0832973644845296,0.5046296219031016,0.0813814560594398,0.6912665963172913,0.0492335157652107
sagn,addneuromed,correlation,0.8,OmicsReadOut,0.5188259283701578,0.0412506543327267,0.535147488117218,0.0376953138176947,0.5399061044057211,0.0387857110772111,0.6804542342821757,0.0274026404019393,0.539783259232839,0.0398475524758457,0.5465418696403503,0.0418833675580388,0.5462962985038757,0.0424312506539823,0.7282007137934366,0.0015701841716495
